Id	Unit	Qtype	Qpart	Qnum	Qlet	Prompt2	R1	R2	R3	Subtag	Orig_Prompt2	Orig_R1	Orig_R2
948	7	SUB	2	16		Anträge; kein- neu-	keine neuen Anträge			pl			
949	7	SUB	2	17		Parks; schön-	schönen Parks						
950	7	SUB	2	17		Dom; ein- berühmt-	einem berühmten Dom						
951	7	SUB	2	17		Geschäften; viel- groß-	vielen großen Geschäften				Geschäften; viel- gross-	vielen grossen Geschäften	
952	7	SUB	2	17		Etagenhäusern; neu- groß-	neuen großen Etagenhäusern				Etagenhäusern; neu- gross-	neuen grossen Etagenhäusern	
953	7	SUB	2	17		Museum; ein- berühmt- alt-	einem berühmten alten Museum						
954	7	SUB	2	17		Restaurants; viel- gut-	vielen guten Restaurants						
955	7	SUB	2	17		Universität; ein- sehr schön-	einer sehr schönen Universität						
956	7	SUB	2	18		Garten; ein- klein-	einem kleinen Garten						
957	7	SUB	2	18		Garten; klein-	kleinem Garten						
958	7	SUB	2	18		Keller; groß-	großem Keller				Keller; gross-	grossem Keller	
959	7	SUB	2	18		Boden; ein- schön-	einem schönen Boden			m			
960	7	SUB	2	18		Heizung; ausgezeichnet- neu-	ausgezeichneter neuer Heizung						
961	7	SUB	2	18		Küche; ein- schön- groß-	einer schönen großen Küche				Küche; ein- schön- gross-	einer schönen grossen Küche	
962	7	SUB	2	18		Schränken; viel- eingebaut-	vielen eingebauten Schränken						
963	7	SUB	2	19		Parks; schön-	schöne Parks	sind					
964	7	SUB	2	19		Geschäfte; viel- groß-	viele große Geschäfte	sind			Geschäfte; viel- gross-	viele grosse Geschäfte	
965	7	SUB	2	19		Dom; ein- berühmt-	ein berühmter Dom	ist					
966	7	SUB	2	19		Etagenhäuser; fünf neu-	fünf neue Etagenhäuser	sind					
967	7	SUB	2	19		Museum; ein- berühmt- alt-	ein berühmtes altes Museum	ist					
968	7	SUB	2	19		Restaurants; einig- gut-	einige gute Restaurants	sind					
969	7	SUB	2	19		Bibliothek; ein- sehr schön-	eine sehr schöne Bibliothek	ist		f			
970	7	SUB	2	19		Parkplätze; groß-	große Parkplätze	sind			Parkplätze; gross-	grosse Parkplätze	
971	7	SUB	2	19		Park; ein- schön-	ein schöner Park	ist					
972	7	SUB	2	20		Parks; schön-	schöne Parks						
973	7	SUB	2	20		Geschäfte; viel- groß-	viele große Geschäfte				Geschäfte; viel- gross-	viele grosse Geschäfte	
974	7	SUB	2	20		Dom; ein- berühmt-	einen berühmten Dom						
975	7	SUB	2	20		Etagenhäuser; fünf neu-	fünf neue Etagenhäuser						
976	7	SUB	2	20		Museum; ein- berühmt- alt-	ein berühmtes altes Museum						
977	7	SUB	2	20		Restaurants; einig- gut-	einige gute Restaurants						
978	7	SUB	2	20		Bibliothek; ein- sehr schön-	eine sehr schöne Bibliothek			f			
979	7	SUB	2	20		Parkplätze; groß-	große Parkplätze				Parkplätze; gross-	grosse Parkplätze	
980	7	SUB	2	20		Park; ein- schön-	einen schönen Park						
981	7	SUB	3	21		vor d- Schreibtisch	vor den Schreibtisch						
982	7	SUB	3	21		neben d- Tür	neben die Tür						
983	7	SUB	3	21		auf d- Teppich	auf den Teppich			m			
984	7	SUB	3	21		hinter d- Tisch	hinter den Tisch						
985	7	SUB	3	21		zwischen d- Betten	zwischen die Betten						
986	7	SUB	3	21		in d- Garten	in den Garten						
987	7	SUB	3	21		an d- Wand	an die Wand			f			
988	7	SUB	3	22		Vor d- Schreibtisch	Vor dem Schreibtisch						
989	7	SUB	3	22		Neben d- Tür	Neben der Tür						
990	7	SUB	3	22		Auf d- Teppich	Auf dem Teppich			m			
991	7	SUB	3	22		Hinter d- Tisch	Hinter dem Tisch						
992	7	SUB	3	22		Zwischen d- Betten	Zwischen den Betten						
993	7	SUB	3	22		In d- Garten	Im Garten			m			
994	7	SUB	3	22		An d- Wand	An der Wand			f			
995	7	SUB	3	23		hinter d- Sofa	hinter dem Sofa						
996	7	SUB	3	23		vor d- Tür	vor der Tür						
997	7	SUB	3	23		zwischen d- Stühlen	zwischen den Stühlen						
998	7	SUB	3	23		neben d- Rauchtisch	neben dem Rauchtisch						
999	7	SUB	3	23		in d- Wohnzimmer	im Wohnzimmer						
1000	7	SUB	3	23		unter d- Schreibtisch	unter dem Schreibtisch						
1001	7	SUB	3	23		hinter d- Stehlampe	hinter der Stehlampe						
1002	7	SUB	3	24		hinter d- Sofa	hinter das Sofa						
1003	7	SUB	3	24		vor d- Tür	vor die Tür						
1004	7	SUB	3	24		zwischen d- Stühle	zwischen die Stühle						
1005	7	SUB	3	24		neben d- Rauchtisch	neben den Rauchtisch						
1006	7	SUB	3	24		in d- Wohnzimmer	ins Wohnzimmer						
1007	7	SUB	3	24		unter d- Schreibtisch	unter den Schreibtisch						
1008	7	SUB	3	24		hinter d- Stehlampe	hinter die Stehlampe						
1009	7	SUB	3	25		neben d- Maus	neben die Maus				neben d- Schreibmaschine	neben die Schreibmaschine	
1010	7	SUB	3	25		unter d- Lampe	unter die Lampe						
1011	7	SUB	3	25		auf d- Tisch	auf den Tisch			m			
1012	7	SUB	3	25		in d- ander- Zimmer	ins andere Zimmer						
1013	7	SUB	3	25		hinter d- Telefonbuch	hinter das Telefonbuch				hinter d- Telephonbuch	hinter das Telephonbuch	
1014	7	SUB	3	25		neben d- Zeitungen	neben die Zeitungen						
1015	7	SUB	3	26		neben d- Maus	neben der Maus				neben d- Schreibmaschine	neben der Schreibmaschine	
1016	7	SUB	3	26		unter d- Lampe	unter der Lampe						
1017	7	SUB	3	26		auf d- Tisch	auf dem Tisch			m			
1018	7	SUB	3	26		in d- ander- Zimmer	im anderen Zimmer						
1019	7	SUB	3	26		hinter d- Telefonbuch	hinter dem Telefonbuch				hinter d- Telephonbuch	hinter dem Telephonbuch	
1020	7	SUB	3	26		neben d- Zeitungen	neben den Zeitungen						
1021	7	SUB	3	27		unter d- Zeitungen	unter den Zeitungen						
1022	7	SUB	3	27		zwischen d- Büchern	zwischen den Büchern						
1023	7	SUB	3	27		neben d- Maus	neben der Maus				neben d- Schreibmaschine	neben der Schreibmaschine	
1024	7	SUB	3	27		in d- Schrank	im Schrank						
1025	7	SUB	3	27		hinter d- Lampe	hinter der Lampe						
1026	7	SUB	3	27		auf d- Küchentisch	auf dem Küchentisch						
1027	7	SUB	3	28		unter d- Zeitungen	unter die Zeitungen						
1028	7	SUB	3	28		zwischen d- Bücher	zwischen die Bücher						
1029	7	SUB	3	28		neben d- Maus	neben die Maus				neben d- Schreibmaschine	neben die Schreibmaschine	
1030	7	SUB	3	28		in d- Schrank	in den Schrank						
1031	7	SUB	3	28		hinter d- Lampe	hinter die Lampe						
1032	7	SUB	3	28		auf d- Küchentisch	auf den Küchentisch						
1033	7	SUB	3	29		über d- Sofa	über dem Sofa						
1034	7	SUB	3	29		zwischen d- Fenstern	zwischen den Fenstern						
1035	7	SUB	3	29		neben d- Tür	neben der Tür						
1036	7	SUB	3	29		über d- Schreibtisch	über dem Schreibtisch						
1037	7	SUB	3	29		in d- Wohnzimmer	im Wohnzimmer						
1038	7	SUB	3	29		an d- Wand	an der Wand			f			
1039	7	SUB	3	29		in d- Bibliothek	in der Bibliothek						
1040	7	SUB	3	30		über d- Sofa	über das Sofa						
1041	7	SUB	3	30		zwischen d- Fenster	zwischen die Fenster						
1042	7	SUB	3	30		neben d- Tür	neben die Tür						
1043	7	SUB	3	30		über d- Schreibtisch	über den Schreibtisch						
1044	7	SUB	3	30		in d- Wohnzimmer	ins Wohnzimmer						
1045	7	SUB	3	30		an d- Wand	an die Wand			f			
1046	7	SUB	3	30		in d- Bibliothek	in die Bibliothek						
1047	8	SUB		1		Krawatten							
1048	8	SUB		1		Hemden							
1049	8	SUB		1		Stühle							
1050	8	SUB		1		Bleistifte							
1051	8	SUB		1		Gläser							
1052	8	SUB		1		Briefmarken				pl			
1053	8	SUB		2		Stoff							
1054	8	SUB		2		Geld							
1055	8	SUB		2		Wäsche							
1056	8	SUB		2		Milch							
1057	8	SUB		2		Geschirr				n			
1058	8	SUB		2		Papier							
1059	8	SUB		3		ein-/- Teppiche	Teppiche						
1060	8	SUB		3		ein-/- Wäsche	Wäsche						
1061	8	SUB		3		ein-/- Wein	Wein						
1062	8	SUB		3		ein-/- Socken	Socken						
1063	8	SUB		3		ein-/- Briefpapier	Briefpapier						
1064	8	SUB		3		ein-/- Hemden	Hemden						
1065	8	SUB		3		ein-/- Möbel	Möbel						
1066	8	SUB		4		ein-/- Stoff	einen Stoff						
1067	8	SUB		4		ein-/- Anzug	einen Anzug						
1068	8	SUB		4		ein/- Buch	ein Buch						
1069	8	SUB		4		ein-/- Jacke	eine Jacke						
1070	8	SUB		4		ein-/- Koffer	einen Koffer						
1071	8	SUB		4		ein-/- Krawatte	eine Krawatte						
1072	8	SUB		4		ein-/- Roman	einen Roman						
1073	8	SUB		4		ein-/- Zeitung	eine Zeitung						
1074	8	SUB		4		ein-/- Tabak	einen Tabak						
1075	8	SUB		5		deutsch-	deutschen						
1076	8	SUB		5		neu-	neuen						
1077	8	SUB		5		englisch-	englischen						
1078	8	SUB		5		alt-	alten						
1079	8	SUB		5		französisch-	französischen						
1080	8	SUB		6		alt-	alte						
1081	8	SUB		6		deutsch-	deutsche						
1082	8	SUB		6		neu-	neue						
1083	8	SUB		6		klein-	kleine						
1084	8	SUB		6		schön-	schöne						
1085	8	SUB		6		gut-	gute						
1086	8	SUB		6		bekannt-	bekannte						
1087	8	SUB		7		Zimmer	ein schönes großes					ein schönes grosses	
1088	8	SUB		7		Küche	eine schöne große					eine schöne grosse	
1089	8	SUB		7		Kühlschrank	ein schöner großer					ein schöner grosser	
1090	8	SUB		7		Bibliothek	eine schöne große			f		eine schöne grosse	
1091	8	SUB		7		Wagen	ein schöner großer					ein schöner grosser	
1092	8	SUB		7		Bild	ein schönes großes			n		ein schönes grosses	
1093	8	SUB		7		Herd	ein schöner großer					ein schöner grosser	
1094	8	SUB		7		Fenster	ein schönes großes					ein schönes grosses	
1095	8	SUB		8		neu-	Neues						
1096	8	SUB		8		gut-	Gutes						
1097	8	SUB		8		ähnlich-	Ähnliches			z			
1098	8	SUB		8		preiswert	Preiswertes						
1099	8	SUB		8		teuer-	Teures					Teueres	
1100	8	SUB		8		ander-	Anderes						
1101	8	SUB		9		ander-	Anderes						
1102	8	SUB		9		ähnlich-	Ähnliches			z			
1103	8	SUB		9		preiswert-	Preiswertes						
1104	8	SUB		9		passend-	Passendes						
1105	8	SUB		9		einfarbig-	Einfarbiges						
1106	8	SUB		9		gemustert-	Gemustertes						
1107	8	SUB		9		teuer-	Teures					Teueres	
1108	8	SUB		9		gestreift-	Gestreiftes						
1109	8	SUB		10		Krawatte; d- grau-	die graue Krawatte						
1110	8	SUB		10		Stoff; d- weiß-	der weiße Stoff				Stoff; d- weiss-	der weisse Stoff	
1111	8	SUB		10		Buch; d- deutsch-	das deutsche Buch			m			
1112	8	SUB		10		Lampe; d- groß-	die große Lampe				Lampe; d- gross-	die grosse Lampe	
1113	8	SUB		10		Tisch; d- braun-	der braune Tisch						
1114	8	SUB		10		Sporthemd; d- gestreift-	das gestreifte Sporthemd						
1115	8	SUB		10		Koffer; d- grün-	der grüne Koffer						
1116	8	SUB		11		Anzug; kein- grau-	keinen grauen Anzug			m			
1117	8	SUB		11		Jacke; kein- gestreift-	keine gestreifte Jacke						
1118	8	SUB		11		Hemd; kein- billig-	kein billiges Hemd						
1119	8	SUB		11		Socken; kein- farbig-	keine farbigen Socken						
1120	8	SUB		11		Anzug; kein- braun-	keinen braunen Anzug			m			
1121	8	SUB		12		Bild; mein- neu-	mein neues Bild			n			
1122	8	SUB		12		Anzug; sein- hellgrau-	sein hellgrauer Anzug			m			
1123	8	SUB		12		Auto; unser- deutsch-	unser deutsches Auto			n			
1124	8	SUB		12		Bücherschrank; mein- eingebaut-	mein eingebauter Bücherschrank			m			
1125	8	SUB		12		Bibliothek; unser- alt-	unsere alte Bibliothek			f			
1126	8	SUB		12		Roman; ihr- ander-	ihr anderer Roman						
1127	8	SUB		13		Hemd; dies- weiß-	Dieses weiße Hemd				Hemd; dies- weiss-	Dieses weisse Hemd	
1128	8	SUB		13		Koffer; dies- groß-	Diesen großen Koffer				Koffer; dies- gross-	Diesen grossen Koffer	
1129	8	SUB		13		Bild; dies- alt-	Dieses alte Bild			n			
1130	8	SUB		13		Stoff; dies- gemustert-	Diesen gemusterten Stoff						
1131	8	SUB		13		Jacke; dies- grün-	Diese grüne Jacke						
1132	8	SUB		13		Geschirr; dies- preiswert-	Dieses preiswerte Geschirr			n			
1133	8	SUB		14		Geschäft; ein- gut-	ein gutes Geschäft						
1134	8	SUB		14		Schloss; ein- alt-	ein altes Schloss						
1135	8	SUB		14		Bibliothek; ein- schön-	eine schöne Bibliothek			f			
1136	8	SUB		14		Café; ein- deutsch-	ein deutsches Café			n			
1137	8	SUB		14		Parkplatz; ein- groß-	einen großen Parkplatz				Parkplatz; ein- gross-	einen grossen Parkplatz	
1138	8	SUB		14		Hotel; ein- ausgezeichnet-	ein ausgezeichnetes Hotel						
1139	8	SUB		15		Wagen; Ihr- neu-	Ihrem neuen Wagen						
1140	8	SUB		15		Brief; sein- lang-	seinem langen Brief			m			
1141	8	SUB		15		Heizung; Ihr- neu-	Ihrer neuen Heizung						
1142	8	SUB		15		Kühlschrank; dies- alt-	diesem alten Kühlschrank						
1143	8	SUB		15		Einfuhrbestimmungen; unser- neu-	unseren neuen Einfuhrbestimmungen						
1144	8	SUB		15		Elektroherd; d- teur-	dem teuren Elektroherd						
1145	8	SUB		15		Geschirr; Ihr- deutsch-	Ihrem deutschen Geschirr			n			
1146	8	SUB		16		Wagen; Ihr- grün-	Ihr grüner Wagen						
1147	8	SUB		16		Auto; sein- deutsch-	Sein deutsches Auto			n			
1148	8	SUB		16		Bücherschrank; ihr- eingebaut-	Ihr eingebauter Bücherschrank			m			
1149	8	SUB		16		Krawatte; sein- einfarbig-	Seine einfarbige Krawatte						
1150	8	SUB		16		Rathaus; unser- neu-	Unser neues Rathaus						
1151	8	SUB		17		Möbel; neu-	neue Möbel						
1152	8	SUB		17		Gläser; passend-	passende Gläser						
1153	8	SUB		17		Zigarren; leicht-	leichte Zigarren						
1154	8	SUB		17		Papierkörbe; groß-	große Papierkörbe				Papierkörbe; gross-	grosse Papierkörbe	
1155	8	SUB		17		Bilder; gut-	gute Bilder			pl			
1156	8	SUB		17		Koffer; preiswert-	preiswerte Koffer						
1157	8	SUB		17		Bücher; deutsch-	deutsche Bücher			pl			
1158	8	SUB		18		Anzüge; ein- d- braun-	einen der braunen Anzüge			pl			
1159	8	SUB		18		Krawatten; ein- d- schön-	eine der schönen Krawatten						
1160	8	SUB		18		Hemden; ein- d- weiß-	eins der weißen Hemden				Hemden; ein- d- weiss-	eins der weissen Hemden	
1161	8	SUB		18		Anzüge; ein- d- grau-	einen der grauen Anzüge			pl			
1162	8	SUB		18		Jacken; ein- d- neu-	eine der neuen Jacken						
1163	8	SUB		18		Bücher; ein- d- deutsch-	eins der deutschen Bücher			n			
1164	8	SUB		18		Stoffe; ein- d- englisch-	einen der englischen Stoffe						
1165	8	SUB		19		Anzug; Ihr- neu-	Ihrem neuen Anzug			m			
1166	8	SUB		19		Hemd; sein- farbig-	seinem farbigen Hemd						
1167	8	SUB		19		Anzug; Ihr- braun-	Ihrem braunen Anzug			m			
1168	8	SUB		19		Jacke; mein- grau-	meiner grauen Jacke						
1169	8	SUB		19		Stoff; dies- einfarbig-	diesem einfarbigen Stoff						
1170	8	SUB		20		Stoffes; dies- hellgrau-	dieses hellgrauen Stoffes						
1171	8	SUB		20		Unterwäsche; dies- neu-	dieser neuen Unterwäsche						
1172	8	SUB		20		Teppichs; dies- einfarbig-	dieses einfarbigen Teppichs						
1173	8	SUB		20		Socken; dies- grün-	dieser grünen Socken						
1174	8	SUB		20		Sporthemd; dies- farbig-	dieses farbigen Sporthemdes						
1175	8	SUB		20		Krawatte; dies- gemustert-	dieser gemusterten Krawatte						
1176	8	SUB		20		Hemden; dies- deutsch-	dieser deutschen Hemden						
1177	8	SUB		21		Anzüge; gut-	gute Anzüge			pl			
1178	8	SUB		21		Bücher; deutsch-	deutsche Bücher			pl			
1179	8	SUB		21		Hemden; gestreift-	gestreifte Hemden						
1180	8	SUB		21		Krawatten; einfarbig-	einfarbige Krawatten						
1181	8	SUB		21		Briefmarken; alt-	alte Briefmarken			pl			
1182	8	SUB		21		Koffer; leicht-	leichte Koffer						
1183	8	SUB		21		Wolldecken; weiß-	weiße Wolldecken				Wolldecken; weiss-	weisse Wolldecken	
1184	8	SUB		22		d- neu- Jacke Ihr- Frau	die neue Jacke Ihrer Frau			f			
1185	8	SUB		22		d- alt- Rathaus unser- Stadt	das alte Rathaus unserer Stadt			f			
1186	8	SUB		22		d- grau- Sommeranzug mein- Mannes	der graue Sommeranzug meines Mannes			m			
1187	8	SUB		22		d- auffällig- Krawatte mein- Bruders	die auffällige Krawatte meines Bruders			m			
1188	8	SUB		22		d- neu- Wohnung mein- Eltern	die neue Wohnung meiner Eltern			pl			
1189	8	SUB		22		d- gestreift- Jacke Ihr- Frau	die gestreifte Jacke Ihrer Frau			f			
1190	8	SUB		23		Hemden; weiß-	weiße Hemden				Hemden; weiss-	weisse Hemden	
1191	8	SUB		23		Socken; gut-	gute Socken						
1192	8	SUB		23		Zigaretten; englisch-	englische Zigaretten						
1193	8	SUB		23		Sporthemden; gestreift-	gestreifte Sporthemden						
1194	8	SUB		23		Wagen; amerikanisch-	amerikanische Wagen						
1195	8	SUB		23		Möbel; deutsch-	deutsche Möbel						
1196	8	SUB		24		Wohnungen; all- neu-	Alle neuen Wohnungen						
1197	8	SUB		24		Stoffe; all- englisch-	Alle englischen Stoffe						
1198	8	SUB		24		Autos; all- amerikanisch-	Alle amerikanischen Autos			pl			
1199	8	SUB		24		Briefmarken; all- berühmt-	Alle berühmten Briefmarken			pl			
1200	8	SUB		24		Wolldecken; all- gut-	Alle guten Wolldecken						
1201	8	SUB		25		Geschäfte; groß-	große Geschäfte				Geschäfte; gross-	grosse Geschäfte	
1202	8	SUB		25		Parks; klein-	kleine Parks						
1203	8	SUB		25		Neubauten; schön-	schöne Neubauten						
1204	8	SUB		25		Hotels; teur-	teure Hotels						
1205	8	SUB		25		Straßen; schlecht-	schlechte Straßen				Strassen; schlecht-	schlechte Strassen	
1206	8	SUB		25		Schaufenster; groß-	große Schaufenster				Schaufenster; gross-	grosse Schaufenster	
1207	8	SUB		25		Etagenhäuser; neu-	neue Etagenhäuser						
1208	8	SUB		26		Teppiche; kein- groß-	keine großen Teppiche				Teppiche; kein- gross-	keine grossen Teppiche	
1209	8	SUB		26		Kinos; kein- gut-	keine guten Kinos						
1210	8	SUB		26		Wagen; kein- deutsch-	keine deutschen Wagen						
1211	8	SUB		26		Handys; kein- amerikanisch-	keine amerikanischen Handys				Schreibmaschinen; kein- amerikanisch-	keine amerikanischen Schreibmaschinen	
1212	8	SUB		26		Krawatten; kein- einfarbig-	keine einfarbigen Krawatten						
1213	8	SUB		26		Hemden; kein- gestreift-	keine gestreiften Hemden						
1214	8	SUB		27		Möbeln; all- neu-	allen neuen Möbeln						
1215	8	SUB		27		Stoffen; all- englisch-	allen englischen Stoffen						
1216	8	SUB		27		Sporthemden; all- gestreift-	allen gestreiften Sporthemden						
1217	8	SUB		27		Teppichen; all- gemustert-	allen gemusterten Teppichen						
1218	8	SUB		27		Krawatten; all- einfarbig-	allen einfarbigen Krawatten						
1219	8	SUB		28		Diplomaten; amerikanisch-	amerikanischen Diplomaten						
1220	8	SUB		28		Freunden; englisch-	englischen Freunden						
1221	8	SUB		28		Herren; alt-	alten Herren						
1222	8	SUB		28		Bekannten; deutsch-	deutschen Bekannten						
1223	8	SUB		28		Beamten; französisch-	französischen Beamten						
1224	8	SUB		29		Deutsche; jung-	junge Deutsche			pl			
1225	8	SUB		29		Beamte; amerikanisch-	amerikanische Beamte			m			
1226	8	SUB		29		Diplomaten; französisch-	französische Diplomaten						
1227	8	SUB		29		Bremer; nett-	nette Bremer			m			
1228	8	SUB		29		Schriftsteller; deutsch-	deutsche Schriftsteller						
1229	8	SUB		30		Hemden; einig- weiß-	einige weiße Hemden				Hemden; einig- weiss-	einige weisse Hemden	
1230	8	SUB		30		Krawatten; ein paar einfarbig-	ein paar einfarbige Krawatten						
1231	8	SUB		30		Zeitungen; all- französisch-	alle französischen Zeitungen						
1232	8	SUB		30		Bilder; dies- klein-	diese kleinen Bilder			pl			
1233	8	SUB		30		Briefmarken; einig- deutsch-	einige deutsche Briefmarken			pl			
1234	8	SUB		30		Wolldecken; ein paar gut-	ein paar gute Wolldecken						
1235	8	SUB		30		Socken; kein- grün-	keine grünen Socken						
1236	9	SUB	1	1		Regen; viel-	viel Regen						
1237	9	SUB	1	1		Schnee; viel-	viel Schnee						
1238	9	SUB	1	1		Besuch; viel-	viel Besuch			m			
1239	9	SUB	1	1		Gepäck; viel-	viel Gepäck						
1240	9	SUB	1	1		Zeit; viel-	viel Zeit						
1241	9	SUB	1	2		Geld; wenig-	wenig Geld						
1242	9	SUB	1	2		Zeit; wenig-	wenig Zeit						
1243	9	SUB	1	2		Hunger; wenig-	wenig Hunger						
1244	9	SUB	1	2		Durst; wenig-	wenig Durst						
1245	9	SUB	1	2		Gepäck; wenig-	wenig Gepäck						
1246	9	SUB	1	2		Tabak; wenig-	wenig Tabak						
1247	9	SUB	1	2		Tinte; wenig-	wenig Tinte						
1248	9	SUB	1	2		Briefpapier; wenig-	wenig Briefpapier			n			
1249	9	SUB	1	3		Zeit; mehr-	mehr Zeit						
1250	9	SUB	1	3		Geld; mehr-	mehr Geld						
1251	9	SUB	1	3		Gepäck; mehr-	mehr Gepäck						
1252	9	SUB	1	3		Geschirr; mehr-	mehr Geschirr			n			
1253	9	SUB	1	3		Besuch; mehr-	mehr Besuch			m			
1254	9	SUB	1	3		Durst; mehr-	mehr Durst						
1255	9	SUB	1	3		Hunger; mehr-	mehr Hunger						
1256	9	SUB	1	4		Bier; wenig-	wenig Bier			n			
1257	9	SUB	1	4		Wasser; wenig	wenig Wasser						
1258	9	SUB	1	4		Tee; wenig-	wenig Tee						
1259	9	SUB	1	4		Kaffee; wenig-	wenig Kaffee						
1260	9	SUB	1	4		Wein; wenig-	wenig Wein						
1261	9	SUB	1	4		Milch; wenig-	wenig Milch						
1262	9	SUB	1	5		Gepäck; weniger-	weniger Gepäck						
1263	9	SUB	1	5		Geld; weniger-	weniger Geld						
1264	9	SUB	1	5		Zeit; weniger-	weniger Zeit						
1265	9	SUB	1	5		Besuch; weniger-	weniger Besuch			m			
1266	9	SUB	1	5		Tabak; weniger-	weniger Tabak						
1267	9	SUB	1	5		Briefpapier; weniger-	weniger Briefpapier			n			
1268	9	SUB	1	7		Bier; viel-	viel Bier			n			
1269	9	SUB	1	7		Wasser; viel-	viel Wasser						
1270	9	SUB	1	7		Tee; viel-	viel Tee						
1271	9	SUB	1	7		Kaffee; viel-	viel Kaffee						
1272	9	SUB	1	7		Wein; viel-	viel Wein						
1273	9	SUB	1	7		Milch; viel-	viel Milch						
1274	9	SUB	1	8		Schnee; mehr-	mehr Schnee						
1275	9	SUB	1	8		Regen; mehr-	mehr Regen						
1276	9	SUB	1	8		Geschäfte; weniger-	weniger Geschäfte						
1277	9	SUB	1	8		Parkplätze; mehr-	mehr Parkplätze						
1278	9	SUB	1	8		Cafés; weniger-	weniger Cafés			pl			
1279	9	SUB	1	8		Taxis; mehr	mehr Taxis				Taxen; mehr	mehr Taxen	
1280	9	SUB	1	8		Gewitter; weniger-	weniger Gewitter						
1281	9	SUB	1	9		heiß-	heiß				heiss-	heiss	
